postcode_area,postcode_district,PostDist,is_london?,property_type,year,num_transactions,avg_price,stddev_price,25th_percentile_price,median_price,75th_percentile_price,90th_percentile_price,95th_percentile_price,skewness_price,kurtosis_price,coef_var,iqr,median_mean_diff,median_mean_diff_pct,iqr_pct,lag_median_price,median_pct_change_1_year,roll_median_pct_2_year,roll_median_pct_5_year,is_good_sample
WC,WC1E,WC1E,Central London,F,2002,20,269744.9,112659.0,220000.0,249749.5,310000.0,462500.0,485750.0,0.61,0.32,41.8,90000.0,-19995.4,8.0,36.0,247500.0,0.9,19.2,17.7,False
WC,WC1E,WC1E,Central London,F,2003,16,294250.0,116182.8,223500.0,294250.0,328750.0,387500.0,466250.0,1.31,3.45,39.5,105250.0,0.0,0.0,35.8,249749.5,17.8,9.4,21.3,False
WC,WC1E,WC1E,Central London,F,2004,24,327478.7,160402.6,230000.0,311000.0,378500.0,616000.0,633500.0,0.92,0.05,49.0,148500.0,-16478.7,5.3,47.7,294250.0,5.7,11.8,14.5,False
WC,WC1E,WC1E,Central London,F,2005,16,383062.5,132492.5,324750.0,358250.0,411750.0,601250.0,610625.0,0.72,-0.11,34.6,87000.0,-24812.5,6.9,24.3,311000.0,15.2,10.4,15.4,False
WC,WC1E,WC1E,Central London,F,2006,46,435015.3,168772.2,316250.0,407000.0,553750.0,665000.0,716250.0,0.27,-0.43,38.8,237500.0,-28015.3,6.9,58.4,358250.0,13.6,14.4,10.6,False
WC,WC1E,WC1E,Central London,F,2007,14,404707.1,265209.0,225750.0,310000.0,476250.0,808000.0,865500.0,1.04,0.07,65.5,250500.0,-94707.1,30.6,80.8,407000.0,-23.8,-5.1,5.7,False
WC,WC1E,WC1E,Central London,F,2008,60,600506.2,134442.1,565000.0,600000.0,654998.8,750000.0,794100.0,0.11,3.0,22.4,89998.8,-506.2,0.1,15.0,310000.0,93.5,34.8,20.8,True
WC,WC1E,WC1E,Central London,F,2009,19,559131.6,311146.8,365000.0,495000.0,667500.0,906000.0,987000.0,1.57,3.66,55.6,302500.0,-64131.6,13.0,61.1,600000.0,-17.5,38.0,16.2,False
WC,WC1E,WC1E,Central London,F,2010,16,556718.5,285392.9,291250.0,516250.5,747500.0,912500.0,1010000.0,0.42,-1.03,51.3,456250.0,-40468.0,7.8,88.4,495000.0,4.3,-6.6,14.0,False
WC,WC1E,WC1E,Central London,F,2011,17,639441.1,356138.2,418000.0,585000.0,793000.0,1128000.0,1384000.0,0.96,0.63,55.7,375000.0,-54441.1,9.3,64.1,516250.5,13.3,8.8,14.0,False
WC,WC1E,WC1E,Central London,F,2012,14,784428.6,353322.6,481250.0,826000.0,891250.0,1304000.0,1417500.0,0.61,-0.31,45.0,410000.0,41571.4,5.0,49.6,585000.0,41.2,27.2,27.0,False
WC,WC1E,WC1E,Central London,F,2013,27,864574.1,434415.8,492500.0,720000.0,1100000.0,1520000.0,1641000.0,0.92,-0.11,50.2,607500.0,-144574.1,20.1,84.4,826000.0,-12.8,14.2,5.7,False
WC,WC1E,WC1E,Central London,F,2014,12,893749.9,427546.6,550000.0,797500.0,1032500.0,1385000.0,1613750.0,1.24,1.12,47.8,482500.0,-96249.9,12.1,60.5,720000.0,10.8,-1.0,11.4,False
WC,WC1E,WC1E,Central London,F,2015,13,681469.2,330399.1,515000.0,562500.0,699000.0,1005020.0,1272000.0,2.1,4.94,48.5,184000.0,-118969.2,21.2,32.7,797500.0,-29.5,-9.4,4.6,False
WC,WC1E,WC1E,Central London,F,2016,8,1025937.5,407097.6,761250.0,971250.0,1217500.0,1546000.0,1623000.0,0.47,-0.27,39.7,456250.0,-54687.5,5.6,47.0,562500.0,72.7,21.6,16.5,False
WC,WC1E,WC1E,Central London,F,2017,16,795721.9,340494.7,601250.0,746250.0,911250.0,1100025.0,1337537.5,1.36,3.59,42.8,310000.0,-49471.9,6.6,41.5,971250.0,-23.2,24.8,3.6,False
WC,WC1E,WC1E,Central London,F,2018,8,937375.0,524629.9,584750.0,722500.0,1121250.0,1672500.0,1786250.0,1.21,0.18,56.0,536500.0,-214875.0,29.7,74.3,746250.0,-3.2,-13.2,5.5,False
WC,WC1E,WC1E,Central London,F,2019,10,755845.0,201429.8,595625.0,683000.0,918737.5,987500.0,1043750.0,0.53,-1.26,26.6,323112.5,-72845.0,10.7,47.3,722500.0,-5.5,-4.4,2.3,False
WC,WC1E,WC1E,Central London,F,2020,14,697130.4,174022.5,626250.0,667500.0,738750.0,970000.0,990250.0,0.45,0.05,25.0,112500.0,-29630.4,4.4,16.9,683000.0,-2.3,-3.9,7.7,False
WC,WC1E,WC1E,Central London,F,2021,16,1014576.5,462847.1,628750.0,925000.0,1312500.0,1590000.0,1710000.0,0.46,-0.42,45.6,683750.0,-89576.5,9.7,73.9,667500.0,38.6,18.2,0.9,False
WC,WC1E,WC1E,Central London,F,2022,19,807815.8,374302.4,655000.0,715000.0,842500.0,1313800.0,1367500.0,0.97,1.02,46.3,187500.0,-92815.8,13.0,26.2,925000.0,-22.7,8.0,1.0,False
WC,WC1E,WC1E,Central London,F,2023,12,942916.7,526275.3,636250.0,945000.0,1088750.0,1193000.0,1695000.0,1.43,3.68,55.8,452500.0,2083.3,0.2,47.9,715000.0,32.2,4.8,8.1,False
WC,WC1E,WC1E,Central London,F,2024,12,1113016.7,513596.2,720000.0,1155000.0,1504762.5,1596840.0,1757500.0,0.01,-1.33,46.1,784762.5,41983.3,3.6,67.9,945000.0,22.2,27.2,13.6,False
WC,WC1E,WC1E,Central London,F,2025,3,525000.0,146543.5,467500.0,575000.0,607500.0,627000.0,633500.0,-1.36,,27.9,140000.0,50000.0,8.7,24.3,1155000.0,-50.2,-14.0,4.0,False
WC,WC1H,WC1H,Central London,F,1995,99,67491.4,33980.2,48000.0,57500.0,76500.0,94000.0,105000.0,3.86,19.95,50.3,28500.0,-9991.4,17.4,49.6,0.0,0.0,0.0,0.0,False
WC,WC1H,WC1H,Central London,F,1996,128,63196.0,25320.5,47000.0,58250.0,77875.0,88300.0,99950.0,2.05,8.85,40.1,30875.0,-4946.0,8.5,53.0,57500.0,1.3,1.3,1.3,False
WC,WC1H,WC1H,Central London,F,1997,133,88412.4,55279.3,57000.0,65000.0,98950.0,142000.0,205000.0,3.44,18.16,62.5,41950.0,-23412.4,36.0,64.5,58250.0,11.6,6.4,6.4,False
WC,WC1H,WC1H,Central London,F,1998,165,92423.8,43224.3,64000.0,75000.0,108000.0,143600.0,185800.0,2.01,5.03,46.8,44000.0,-17423.8,23.2,58.7,65000.0,15.4,13.5,9.4,False
WC,WC1H,WC1H,Central London,F,1999,156,108615.2,49330.6,76000.0,90000.0,126775.0,163750.0,218750.0,1.82,3.58,45.4,50775.0,-18615.2,20.7,56.4,75000.0,20.0,17.7,12.1,False
WC,WC1H,WC1H,Central London,F,2000,88,144514.2,51185.7,104812.5,132000.0,170500.0,211445.0,239750.0,1.09,1.14,35.4,65687.5,-12514.2,9.5,49.8,90000.0,46.7,33.4,19.0,False
WC,WC1H,WC1H,Central London,F,2001,127,150120.1,56439.6,109025.0,125000.0,180000.0,211200.0,254000.0,1.56,2.96,37.6,70975.0,-25120.1,20.1,56.8,132000.0,-5.3,20.7,17.7,False
WC,WC1H,WC1H,Central London,F,2002,121,189968.0,78958.1,138500.0,180000.0,215000.0,275000.0,305000.0,2.39,9.45,41.6,76500.0,-9968.0,5.5,42.5,125000.0,44.0,19.4,24.2,False
WC,WC1H,WC1H,Central London,F,2003,118,192066.5,78930.3,142000.0,157000.0,219375.0,285100.0,360450.0,1.93,4.44,41.1,77375.0,-35066.5,22.3,49.3,180000.0,-12.8,15.6,18.5,False
WC,WC1H,WC1H,Central London,F,2004,122,207197.5,114003.2,146250.0,190000.0,239987.5,284250.0,300570.0,6.32,54.84,55.0,93737.5,-17197.5,9.1,49.3,157000.0,21.0,4.1,18.7,False
WC,WC1H,WC1H,Central London,F,2005,102,200753.9,62602.3,155000.0,187250.0,234250.0,285000.0,311900.0,1.38,2.82,31.2,79250.0,-13503.9,7.2,42.3,190000.0,-1.4,9.8,9.1,False
WC,WC1H,WC1H,Central London,F,2006,125,240073.6,97558.9,165500.0,220000.0,279950.0,360000.0,449000.0,1.56,2.46,40.6,114450.0,-20073.6,9.1,52.0,187250.0,17.5,8.0,13.7,False
WC,WC1H,WC1H,Central London,F,2007,108,303594.8,93547.5,229462.5,299950.0,347750.0,398235.0,459750.0,1.16,1.66,30.8,118287.5,-3644.8,1.2,39.4,220000.0,36.3,26.9,12.1,False
WC,WC1H,WC1H,Central London,F,2008,53,296994.3,102666.0,225000.0,301000.0,346000.0,428000.0,461400.0,-0.04,0.35,34.6,121000.0,4005.7,1.3,40.2,299950.0,0.4,18.3,14.8,False
WC,WC1H,WC1H,Central London,F,2009,94,259145.1,87089.2,191250.0,235000.0,314625.0,367000.0,383750.0,1.13,2.31,33.6,123375.0,-24145.1,10.3,52.5,301000.0,-21.9,-10.8,6.2,False
WC,WC1H,WC1H,Central London,F,2010,82,308169.5,137386.3,213875.0,254000.0,350000.0,472500.0,589750.0,1.65,3.11,44.6,136125.0,-54169.5,21.3,53.6,235000.0,8.1,-6.9,8.1,False
WC,WC1H,WC1H,Central London,F,2011,101,292345.0,126374.6,215000.0,248000.0,335000.0,395000.0,485000.0,3.22,16.45,43.2,120000.0,-44345.0,17.9,48.4,254000.0,-2.4,2.8,4.1,False
WC,WC1H,WC1H,Central London,F,2012,83,324246.6,148296.8,241000.0,262125.0,377500.0,471200.0,490000.0,3.78,22.21,45.7,136500.0,-62121.6,23.7,52.1,248000.0,5.7,1.7,-2.0,False
WC,WC1H,WC1H,Central London,F,2013,180,315035.8,127243.6,234375.0,285000.0,341925.0,457750.0,587950.0,1.97,4.76,40.4,107550.0,-30035.8,10.5,37.7,262125.0,8.7,7.2,-0.4,False
WC,WC1H,WC1H,Central London,F,2014,133,608962.1,372374.6,330000.0,475000.0,750000.0,1143000.0,1500000.0,1.5,1.84,61.1,420000.0,-133962.1,28.2,88.4,285000.0,66.7,37.7,17.4,False
WC,WC1H,WC1H,Central London,F,2015,101,465118.4,206587.1,311000.0,442500.0,575000.0,693000.0,825000.0,1.41,3.22,44.4,264000.0,-22618.4,5.1,59.7,475000.0,-6.8,30.0,14.4,False
WC,WC1H,WC1H,Central London,F,2016,80,437506.9,167067.5,320000.0,368000.0,551250.0,646500.0,715500.0,1.17,2.18,38.2,231250.0,-69506.9,18.9,62.8,442500.0,-16.8,-11.8,11.5,False
WC,WC1H,WC1H,Central London,F,2017,57,468872.8,225829.3,327000.0,387500.0,505000.0,651880.0,792000.0,2.84,9.87,48.2,178000.0,-81372.8,21.0,45.9,368000.0,5.3,-5.8,11.4,False
WC,WC1H,WC1H,Central London,F,2018,58,465215.5,230573.5,325000.0,345250.0,581250.0,698500.0,790000.0,2.69,11.21,49.6,256250.0,-119965.5,34.7,74.2,387500.0,-10.9,-2.8,7.5,False
WC,WC1H,WC1H,Central London,F,2019,52,421228.6,156829.1,307500.0,340000.0,504192.0,661500.0,708750.0,1.28,1.03,37.2,196692.0,-81228.6,23.9,57.9,345250.0,-1.5,-6.2,-6.1,False
WC,WC1H,WC1H,Central London,F,2020,50,462172.4,162606.0,317217.2,414000.0,593750.0,658250.0,688250.0,0.72,-0.13,35.2,276532.8,-48172.4,11.6,66.8,340000.0,21.8,10.2,-0.4,False
WC,WC1H,WC1H,Central London,F,2021,68,399913.4,136942.4,294250.0,394730.0,471250.0,524500.0,680000.0,1.43,3.36,34.2,177000.0,-5183.4,1.3,44.8,414000.0,-4.7,8.6,2.0,False
WC,WC1H,WC1H,Central London,F,2022,71,465410.8,188453.2,299000.0,450000.0,603750.0,679000.0,795000.0,0.81,0.36,40.5,304750.0,-15410.8,3.4,67.7,394730.0,14.0,4.6,3.7,False
WC,WC1H,WC1H,Central London,F,2023,67,456034.0,232413.8,275000.0,405000.0,535000.0,665010.0,918800.0,1.78,3.98,51.0,260000.0,-51034.0,12.6,64.2,450000.0,-10.0,2.0,3.9,False
WC,WC1H,WC1H,Central London,F,2024,82,451822.6,284833.4,270000.0,369000.0,541000.0,649500.0,949500.0,2.45,7.2,63.0,271000.0,-82822.6,22.4,73.4,405000.0,-8.9,-9.4,2.4,False
WC,WC1H,WC1H,Central London,F,2025,55,478435.5,265600.0,290000.0,350000.0,646250.0,850000.0,919150.0,1.62,3.58,55.5,356250.0,-128435.5,36.7,101.8,369000.0,-5.1,-7.0,-2.9,False
WC,WC1H,WC1H,Central London,F,2026,2,256500.0,37476.7,243250.0,256500.0,269750.0,277700.0,280350.0,,,14.6,26500.0,0.0,0.0,10.3,350000.0,-26.7,-15.9,-7.3,False
WC,WC1N,WC1N,Central London,F,1995,48,115476.1,64547.6,78375.0,110000.0,140750.0,169400.0,180000.0,2.37,8.27,55.9,62375.0,-5476.1,5.0,56.7,0.0,0.0,0.0,0.0,False
WC,WC1N,WC1N,Central London,F,1996,52,126124.9,73648.8,68312.5,119000.0,151750.0,226140.0,246125.0,1.73,5.27,58.4,83437.5,-7124.9,6.0,70.1,110000.0,8.2,8.2,8.2,False
WC,WC1N,WC1N,Central London,F,1997,70,177880.7,184854.0,100000.0,154000.0,200750.0,250000.0,339500.0,6.13,45.02,103.9,100750.0,-23880.7,15.5,65.4,119000.0,29.4,18.8,18.8,False
WC,WC1N,WC1N,Central London,F,1998,84,167527.2,104841.0,120250.0,145500.0,199362.5,263500.0,309875.0,3.94,24.48,62.6,79112.5,-22027.2,15.1,54.4,154000.0,-5.5,12.0,10.7,False
WC,WC1N,WC1N,Central London,F,1999,59,160420.3,62656.5,131000.0,151000.0,187500.0,215200.0,243000.0,2.2,9.81,39.1,56500.0,-9420.3,6.2,37.4,145500.0,3.8,-0.8,9.0,False
WC,WC1N,WC1N,Central London,F,2000,53,202874.5,92922.6,148000.0,190000.0,249999.0,322000.0,356400.0,1.47,4.0,45.8,101999.0,-12874.5,6.8,53.7,151000.0,25.8,14.8,12.3,False
WC,WC1N,WC1N,Central London,F,2001,53,245528.2,100037.9,195000.0,240000.0,277500.0,333000.0,341000.0,2.33,8.82,40.7,82500.0,-5528.2,2.3,34.4,190000.0,26.3,26.0,16.0,False
WC,WC1N,WC1N,Central London,F,2002,63,285569.8,138744.1,217750.0,249950.0,320000.0,412000.0,513000.0,2.1,5.55,48.6,102250.0,-35619.8,14.3,40.9,240000.0,4.1,15.2,10.9,False
WC,WC1N,WC1N,Central London,F,2003,44,239108.9,65273.3,205000.0,224500.0,280500.0,328500.0,346375.0,0.4,-0.24,27.3,75500.0,-14608.9,6.5,33.6,249950.0,-10.2,-3.0,10.0,False
WC,WC1N,WC1N,Central London,F,2004,63,279367.8,97789.1,204500.0,280000.0,347250.0,385600.0,439000.0,0.27,0.01,35.0,142750.0,632.2,0.2,51.0,224500.0,24.7,7.2,14.1,False
WC,WC1N,WC1N,Central London,F,2005,66,309847.7,141035.9,234987.5,299500.0,326000.0,411250.0,580000.0,2.49,7.79,45.5,91012.5,-10347.7,3.5,30.4,280000.0,7.0,15.8,10.4,False
WC,WC1N,WC1N,Central London,F,2006,61,322854.1,129334.4,250000.0,310000.0,355000.0,430000.0,585000.0,1.35,2.78,40.1,105000.0,-12854.1,4.1,33.9,299500.0,3.5,5.2,5.8,False
WC,WC1N,WC1N,Central London,F,2007,71,373551.5,118247.5,295250.0,365000.0,425000.0,500000.0,606000.0,1.13,2.23,31.7,129750.0,-8551.5,2.3,35.5,310000.0,17.7,10.6,8.5,False
WC,WC1N,WC1N,Central London,F,2008,41,465511.0,250188.1,348000.0,410000.0,537500.0,630000.0,700000.0,3.96,20.49,53.7,189500.0,-55511.0,13.5,46.2,365000.0,12.3,15.0,13.0,False
WC,WC1N,WC1N,Central London,F,2009,48,399691.6,173928.9,307250.0,367500.0,445250.0,621000.0,757250.0,1.46,3.14,43.5,138000.0,-32191.6,8.8,37.6,410000.0,-10.4,1.0,6.0,False
WC,WC1N,WC1N,Central London,F,2010,46,538627.4,351634.6,320000.0,425500.0,592500.0,1025000.0,1275000.0,1.89,3.48,65.3,272500.0,-113127.4,26.6,64.0,367500.0,15.8,2.7,7.8,False
WC,WC1N,WC1N,Central London,F,2011,45,568650.1,452747.2,358000.0,480000.0,580000.0,806388.0,1130000.0,4.1,20.18,79.6,222000.0,-88650.1,18.5,46.2,425500.0,12.8,14.3,9.6,False
WC,WC1N,WC1N,Central London,F,2012,39,553628.2,288096.4,375000.0,440000.0,625000.0,1027240.0,1156000.0,1.37,1.1,52.0,250000.0,-113628.2,25.8,56.8,480000.0,-8.3,2.2,4.4,False
WC,WC1N,WC1N,Central London,F,2013,58,672358.6,380801.6,421250.0,597475.0,759250.0,1057500.0,1248250.0,2.48,8.25,56.6,338000.0,-74883.6,12.5,56.6,440000.0,35.8,13.7,9.1,False
WC,WC1N,WC1N,Central London,F,2014,44,731632.6,406620.2,465024.5,603750.0,850000.0,1287500.0,1664750.0,1.65,2.54,55.6,384975.5,-127882.6,21.2,63.8,597475.0,1.1,18.4,11.4,False
WC,WC1N,WC1N,Central London,F,2015,55,760661.2,438077.6,524950.0,640000.0,889250.0,1265000.0,1432500.0,2.04,7.21,57.6,364300.0,-120661.2,18.9,56.9,603750.0,6.0,3.6,9.5,False
WC,WC1N,WC1N,Central London,F,2016,38,761496.6,354325.3,577487.5,713000.0,818750.0,1060430.0,1273500.0,2.75,10.65,46.5,241262.5,-48496.6,6.8,33.8,640000.0,11.4,8.7,9.2,False
WC,WC1N,WC1N,Central London,F,2017,35,698230.8,376229.2,425000.0,659995.0,875000.0,1024000.0,1400500.0,1.38,2.83,53.9,450000.0,-38235.8,5.8,68.2,713000.0,-7.4,2.0,9.4,False
WC,WC1N,WC1N,Central London,F,2018,24,839172.9,468045.2,566875.0,667500.0,917487.5,1542000.0,1939637.5,1.5,1.65,55.8,350612.5,-171672.9,25.7,52.5,659995.0,1.1,-3.2,2.4,False
WC,WC1N,WC1N,Central London,F,2019,33,727243.3,314739.7,500000.0,620000.0,785000.0,1062000.0,1429800.0,1.79,3.19,43.3,285000.0,-107243.3,17.3,46.0,667500.0,-7.1,-3.0,0.8,False
WC,WC1N,WC1N,Central London,F,2020,41,932486.7,449366.2,525000.0,860000.0,1305000.0,1550000.0,1610000.0,0.39,-1.34,48.2,780000.0,-72486.7,8.4,90.7,620000.0,38.7,15.8,7.3,False
WC,WC1N,WC1N,Central London,F,2021,33,635133.0,263905.3,480000.0,560000.0,760000.0,910800.0,1072400.0,1.55,3.4,41.6,280000.0,-75133.0,13.4,50.0,860000.0,-34.9,1.9,-1.9,False
WC,WC1N,WC1N,Central London,F,2022,35,848828.6,419972.6,567500.0,730000.0,963000.0,1479000.0,1620700.0,1.35,1.37,49.5,395500.0,-118828.6,16.3,54.2,560000.0,30.4,-2.2,5.6,False
WC,WC1N,WC1N,Central London,F,2023,27,692742.6,264388.8,532500.0,675000.0,822500.0,944000.0,1167000.0,0.59,0.66,38.2,290000.0,-17742.6,2.6,43.0,730000.0,-7.5,11.4,3.9,False
WC,WC1N,WC1N,Central London,F,2024,40,904982.5,584844.9,546250.0,730000.0,976250.0,1932900.0,2107500.0,1.67,2.23,64.6,430000.0,-174982.5,24.0,58.9,675000.0,8.1,0.3,7.0,False
WC,WC1N,WC1N,Central London,F,2025,20,793050.0,453325.6,490000.0,662500.0,799375.0,1405000.0,1905000.0,1.9,2.97,57.2,309375.0,-130550.0,19.7,46.7,730000.0,-9.2,-0.5,-2.6,False
WC,WC1N,WC1N,Central London,F,2026,1,860000.0,,860000.0,860000.0,860000.0,860000.0,860000.0,,,,0.0,0.0,0.0,0.0,662500.0,29.8,10.3,10.3,False
WC,WC1R,WC1R,Central London,F,1995,5,109400.0,30980.6,108000.0,118000.0,123000.0,133200.0,136600.0,-1.46,2.71,28.3,15000.0,8600.0,7.3,12.7,0.0,0.0,0.0,0.0,False
WC,WC1R,WC1R,Central London,F,1996,16,110184.4,41757.2,84125.0,94000.0,141050.0,165000.0,182312.5,0.55,-0.78,37.9,56925.0,-16184.4,17.2,60.6,118000.0,-20.3,-20.3,-20.3,False
WC,WC1R,WC1R,Central London,F,1997,11,100909.1,35503.4,84000.0,90000.0,106000.0,125000.0,160000.0,2.07,5.29,35.2,22000.0,-10909.1,12.1,24.4,94000.0,-4.3,-12.3,-12.3,False
WC,WC1R,WC1R,Central London,F,1998,23,165140.6,97541.1,106500.0,125000.0,218866.5,308000.0,338500.0,1.03,0.67,59.1,112366.5,-40140.6,32.1,89.9,90000.0,38.9,17.3,4.8,False
WC,WC1R,WC1R,Central London,F,1999,8,216250.0,133959.5,122125.0,162500.0,266250.0,408000.0,429000.0,1.1,-0.29,61.9,144125.0,-53750.0,33.1,88.7,125000.0,30.0,34.4,11.1,False
WC,WC1R,WC1R,Central London,F,2000,18,269027.8,98033.4,193375.0,218250.0,331562.5,379800.0,464150.0,0.87,0.08,36.4,138187.5,-50777.8,23.3,63.3,162500.0,34.3,32.2,15.7,False
WC,WC1R,WC1R,Central London,F,2001,35,397205.7,132289.6,298375.0,395000.0,464000.0,557000.0,612500.0,0.84,1.42,33.3,165625.0,-2205.7,0.6,41.9,218250.0,81.0,57.6,36.0,False
WC,WC1R,WC1R,Central London,F,2002,13,313724.0,173846.4,222000.0,250000.0,330000.0,449000.0,588164.8,1.75,4.28,55.4,108000.0,-63724.0,25.5,43.2,395000.0,-36.7,22.2,29.5,False
WC,WC1R,WC1R,Central London,F,2003,5,297000.0,127849.5,235000.0,249000.0,250000.0,415000.0,470000.0,2.2,4.88,43.0,15000.0,-48000.0,19.3,6.0,250000.0,-0.4,-18.6,21.6,False
WC,WC1R,WC1R,Central London,F,2004,13,353423.1,207431.5,233000.0,242000.0,370000.0,648000.0,761000.0,1.68,2.2,58.7,137000.0,-111423.1,46.0,56.6,249000.0,-2.8,-1.6,15.1,False
WC,WC1R,WC1R,Central London,F,2005,10,328190.0,100633.1,249950.0,282500.0,433250.0,441600.0,453300.0,0.36,-2.09,30.7,183300.0,-45690.0,16.2,64.9,242000.0,16.7,7.0,11.6,False
WC,WC1R,WC1R,Central London,F,2006,16,367556.2,147157.8,288737.5,337475.0,451250.0,537500.0,620000.0,0.83,0.58,40.0,162512.5,-30081.2,8.9,48.2,282500.0,19.5,18.1,-0.7,False
WC,WC1R,WC1R,Central London,F,2007,10,459040.0,180385.7,329500.0,472975.0,567487.5,702100.0,716050.0,0.11,-0.94,39.3,237987.5,13935.0,2.9,50.3,337475.0,40.2,29.8,14.6,False
WC,WC1R,WC1R,Central London,F,2008,5,545200.0,164619.5,388500.0,635000.0,675000.0,679500.0,681000.0,-0.6,-3.04,30.2,286500.0,89800.0,14.1,45.1,472975.0,34.3,37.2,21.6,False
WC,WC1R,WC1R,Central London,F,2009,6,527333.3,280778.7,354250.0,360000.0,653750.0,875000.0,937500.0,1.29,0.07,53.2,299500.0,-167333.3,46.5,83.2,635000.0,-43.3,-4.5,13.5,False
WC,WC1R,WC1R,Central London,F,2010,9,444933.3,167626.0,330000.0,395000.0,475000.0,680000.0,730000.0,1.3,0.78,37.7,145000.0,-49933.3,12.6,36.7,360000.0,9.7,-16.8,12.1,False
WC,WC1R,WC1R,Central London,F,2011,9,357777.8,88816.9,320000.0,345000.0,410000.0,467800.0,471400.0,-0.53,0.73,24.8,90000.0,-12777.8,3.7,26.1,395000.0,-12.7,-1.5,5.6,False
WC,WC1R,WC1R,Central London,F,2012,2,466075.0,128092.4,420787.5,466075.0,511362.5,538535.0,547592.5,,,27.5,90575.0,0.0,0.0,19.4,345000.0,35.1,11.2,4.6,False
WC,WC1R,WC1R,Central London,F,2013,23,793753.4,359404.5,549000.0,725000.0,941787.0,1160355.0,1193835.0,1.74,4.74,45.3,392787.0,-68753.4,9.5,54.2,466075.0,55.6,45.4,8.9,False
WC,WC1R,WC1R,Central London,F,2014,9,1029111.1,532970.1,750000.0,860000.0,1425000.0,1679000.0,1837000.0,0.73,-0.33,51.8,675000.0,-169111.1,19.7,78.5,725000.0,18.6,37.1,21.3,False
WC,WC1R,WC1R,Central London,F,2015,15,877766.7,340551.5,695000.0,760000.0,955000.0,1204000.0,1431250.0,2.01,4.82,38.8,260000.0,-117766.7,15.5,34.2,860000.0,-11.6,3.5,17.0,False
WC,WC1R,WC1R,Central London,F,2016,2,975000.0,530330.1,787500.0,975000.0,1162500.0,1275000.0,1312500.0,,,54.4,375000.0,0.0,0.0,38.5,760000.0,28.3,8.4,25.2,False
WC,WC1R,WC1R,Central London,F,2017,8,920625.0,519590.8,587500.0,757500.0,915000.0,1470000.0,1785000.0,2.08,4.44,56.4,327500.0,-163125.0,21.5,43.2,975000.0,-22.3,3.0,13.7,False
WC,WC1R,WC1R,Central London,F,2018,15,1193650.0,415361.3,961250.0,1105000.0,1369900.0,1767600.0,1872900.0,0.67,-0.03,34.8,408650.0,-88650.0,8.0,37.0,757500.0,45.9,11.8,11.8,False
WC,WC1R,WC1R,Central London,F,2019,12,844666.7,369729.2,546450.0,758000.0,1110925.0,1304620.0,1415875.0,0.53,-0.86,43.8,564475.0,-86666.7,11.4,74.5,1105000.0,-31.4,7.2,1.8,False
WC,WC1R,WC1R,Central London,F,2020,8,780000.0,379256.8,506250.0,705000.0,896250.0,1200000.0,1375000.0,1.29,1.6,48.6,390000.0,-75000.0,10.6,55.3,758000.0,-7.0,-19.2,2.7,False
WC,WC1R,WC1R,Central London,F,2021,5,818000.0,128870.1,755000.0,795000.0,880000.0,952000.0,976000.0,0.4,-0.06,15.8,125000.0,-23000.0,2.9,15.7,705000.0,12.8,2.9,-0.4,False
WC,WC1R,WC1R,Central London,F,2022,9,739777.8,301724.9,525000.0,563000.0,960000.0,1135000.0,1205000.0,0.86,-0.77,40.8,435000.0,-176777.8,31.4,77.3,795000.0,-29.2,-8.2,-1.8,False
WC,WC1R,WC1R,Central London,F,2023,2,525000.0,35355.3,512500.0,525000.0,537500.0,545000.0,547500.0,,,6.7,25000.0,0.0,0.0,4.8,563000.0,-6.7,-18.0,-12.3,False
WC,WC1R,WC1R,Central London,F,2024,7,1278142.9,756009.8,895000.0,1040000.0,1405000.0,2116000.0,2458000.0,1.61,2.87,59.1,510000.0,-238142.9,22.9,49.0,525000.0,98.1,45.7,13.6,False
WC,WC1R,WC1R,Central London,F,2025,4,815812.5,387417.9,548312.5,707500.0,975000.0,1200000.0,1275000.0,1.2,0.64,47.5,426687.5,-108312.5,15.3,60.3,1040000.0,-32.0,33.0,8.6,False
WC,WC1V,WC1V,Central London,F,1996,1,187500.0,,187500.0,187500.0,187500.0,187500.0,187500.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
WC,WC1V,WC1V,Central London,F,1997,1,266000.0,,266000.0,266000.0,266000.0,266000.0,266000.0,,,,0.0,0.0,0.0,0.0,187500.0,41.9,41.9,41.9,False
WC,WC1V,WC1V,Central London,F,2001,46,358476.1,127386.5,235000.0,357500.0,423750.0,505000.0,567500.0,0.71,0.19,35.5,188750.0,-976.1,0.3,52.8,266000.0,34.4,38.2,38.2,False
WC,WC1V,WC1V,Central London,F,2002,23,486521.7,196292.0,375000.0,470000.0,520000.0,637000.0,735500.0,2.27,7.5,40.3,145000.0,-16521.7,3.5,30.9,357500.0,31.5,33.0,35.9,False
WC,WC1V,WC1V,Central London,F,2003,3,499333.3,278299.0,349500.0,450000.0,624500.0,729200.0,764100.0,0.77,,55.7,275000.0,-49333.3,11.0,61.1,470000.0,-4.3,13.6,25.9,False
WC,WC1V,WC1V,Central London,F,2004,5,390000.0,136336.0,270000.0,350000.0,500000.0,539000.0,552000.0,0.48,-2.43,35.0,230000.0,-40000.0,11.4,65.7,450000.0,-22.2,-13.2,16.3,False
