postcode_district,year,avg_price,50th_percentile_price,num_transactions
RM8,2017,237111.6,235000.0,85
RM8,2018,193762.0,210000.0,126
RM8,2019,216980.8,205000.0,64
RM8,2020,225606.1,225000.0,33
RM8,2021,220669.8,210805.0,83
RM8,2022,240302.7,235000.0,56
RM8,2023,225893.6,235000.0,47
RM8,2024,238740.4,226500.0,52
RM8,2025,229666.7,222500.0,42
RM8,2026,200000.0,245000.0,3
RM9,1995,29431.4,31750.0,22
RM9,1996,29402.6,29500.0,25
RM9,1997,34932.9,32750.0,34
RM9,1998,37654.7,37250.0,30
RM9,1999,38359.0,39995.0,26
RM9,2000,60438.1,60000.0,65
RM9,2001,57748.9,57500.0,48
RM9,2002,76090.2,73000.0,55
RM9,2003,109445.3,103850.0,100
RM9,2004,130535.9,127500.0,115
RM9,2005,142681.0,155000.0,69
RM9,2006,122498.7,117500.0,42
RM9,2007,136379.3,130000.0,55
RM9,2008,145329.7,152000.0,41
RM9,2009,114902.8,103000.0,16
RM9,2010,118178.2,115000.0,14
RM9,2011,113232.1,109000.0,14
RM9,2012,105816.7,107000.0,15
RM9,2013,116088.9,119250.0,28
RM9,2014,144580.9,146000.0,37
RM9,2015,155419.2,157497.5,44
RM9,2016,191703.2,190000.0,46
RM9,2017,198610.8,202250.0,46
RM9,2018,192057.4,200000.0,32
RM9,2019,213125.0,202500.0,40
RM9,2020,209037.9,210600.0,29
RM9,2021,212309.5,214000.0,42
RM9,2022,246500.0,227000.0,23
RM9,2023,216399.6,222500.0,34
RM9,2024,174897.4,190000.0,43
RM9,2025,219341.4,215000.0,29
SE1,1995,97998.1,93000.0,476
SE1,1996,151177.4,133250.0,874
SE1,1997,139714.9,119897.5,1264
SE1,1998,164666.8,150000.0,1276
SE1,1999,199648.1,165000.0,1182
SE1,2000,240630.4,205412.5,1704
SE1,2001,284610.7,235000.0,1594
SE1,2002,295157.1,250000.0,1335
SE1,2003,297075.1,262000.0,1227
SE1,2004,308627.0,280750.0,1504
SE1,2005,322328.2,290000.0,1160
SE1,2006,330909.8,291000.0,1633
SE1,2007,391199.8,345000.0,1496
SE1,2008,390146.5,330000.0,767
SE1,2009,386481.3,350000.0,643
SE1,2010,435965.4,370000.0,971
SE1,2011,478751.0,383750.0,936
SE1,2012,520331.1,410000.0,940
SE1,2013,565636.8,439500.0,975
SE1,2014,649423.5,540000.0,996
SE1,2015,725807.7,630000.0,1305
SE1,2016,853515.1,610000.0,1343
SE1,2017,953287.0,672750.0,1080
SE1,2018,967762.8,732990.0,1580
SE1,2019,1163360.6,665000.0,835
SE1,2020,1058337.5,825000.0,1081
SE1,2021,925456.3,675000.0,1073
SE1,2022,764707.9,621750.0,876
SE1,2023,839439.1,675000.0,860
SE1,2024,733896.6,552500.0,789
SE1,2025,665621.7,545000.0,554
SE1,2026,499250.0,450000.0,16
SE10,1995,76196.5,73000.0,104
SE10,1996,70198.5,62000.0,117
SE10,1997,83915.6,69995.0,126
SE10,1998,93556.5,77000.0,135
SE10,1999,130001.0,114750.0,156
SE10,2000,139936.4,125000.0,150
SE10,2001,183781.4,169975.0,306
SE10,2002,223550.9,220000.0,372
SE10,2003,235635.2,220000.0,349
SE10,2004,253334.6,235000.0,426
SE10,2005,248360.1,225500.0,246
SE10,2006,266747.7,249999.0,447
SE10,2007,291402.4,270000.0,489
SE10,2008,300258.5,290000.0,304
SE10,2009,262249.0,250000.0,170
SE10,2010,313403.3,265000.0,161
SE10,2011,304742.7,290000.0,399
SE10,2012,289969.7,266975.0,348
SE10,2013,402020.6,345000.0,548
SE10,2014,422992.9,406000.0,1066
SE10,2015,436775.1,424995.0,927
SE10,2016,493157.3,460250.0,1026
SE10,2017,495789.6,490000.0,955
SE10,2018,477480.1,460875.0,740
SE10,2019,564875.5,548050.0,901
SE10,2020,572267.6,555000.0,940
SE10,2021,555723.7,530000.0,626
SE10,2022,574947.1,583897.5,746
SE10,2023,520226.8,500000.0,502
SE10,2024,501555.9,500000.0,587
SE10,2025,467549.0,450000.0,385
SE10,2026,434326.4,386000.0,12
SE11,1995,60770.9,59450.0,90
SE11,1996,68463.9,65250.0,122
SE11,1997,89005.0,75000.0,190
SE11,1998,118741.6,106000.0,227
SE11,1999,128488.7,120000.0,178
SE11,2000,153165.9,140000.0,119
SE11,2001,169385.3,161000.0,166
SE11,2002,201892.5,181000.0,178
SE11,2003,200565.6,180000.0,181
SE11,2004,222944.8,200000.0,192
SE11,2005,222117.0,217500.0,197
SE11,2006,255466.1,239000.0,308
SE11,2007,279876.4,250000.0,242
SE11,2008,285562.2,250000.0,139
SE11,2009,266508.3,245000.0,115
SE11,2010,285393.9,277500.0,152
SE11,2011,299887.6,267000.0,167
SE11,2012,330727.3,290000.0,156
SE11,2013,371914.5,341000.0,152
SE11,2014,459155.3,440875.0,230
SE11,2015,492423.9,450000.0,259
SE11,2016,518951.7,485000.0,161
SE11,2017,434897.9,361000.0,191
SE11,2018,505567.9,475000.0,125
SE11,2019,493522.2,486000.0,125
SE11,2020,405643.4,400000.0,139
SE11,2021,499198.5,472000.0,168
SE11,2022,496360.9,475000.0,184
SE11,2023,587391.1,584730.0,323
SE11,2024,497318.2,460000.0,250
SE11,2025,510035.9,450000.0,162
SE11,2026,604000.0,650000.0,5
SE12,1995,44362.6,45000.0,103
SE12,1996,43880.9,42000.0,130
SE12,1997,51147.2,48000.0,187
SE12,1998,57559.1,57000.0,190
SE12,1999,68258.3,64800.0,275
SE12,2000,87156.9,83972.5,296
SE12,2001,95926.8,92500.0,249
SE12,2002,121064.2,115000.0,292
SE12,2003,138790.2,132000.0,235
SE12,2004,146864.0,141625.0,234
SE12,2005,148203.0,145000.0,224
SE12,2006,159890.2,155000.0,277
SE12,2007,172765.6,166500.0,250
SE12,2008,185383.0,178450.0,113
SE12,2009,154437.7,152500.0,65
SE12,2010,164813.0,153900.0,94
SE12,2011,180546.2,172250.0,80
SE12,2012,177379.0,173500.0,93
SE12,2013,196374.5,179975.0,150
SE12,2014,223325.3,215650.0,224
SE12,2015,252007.2,246250.0,168
SE12,2016,290394.7,286250.0,150
SE12,2017,291940.0,290000.0,145
SE12,2018,291672.3,280000.0,111
SE12,2019,300281.4,289900.0,134
SE12,2020,298200.8,275500.0,123
SE12,2021,304809.9,290000.0,181
SE12,2022,315707.1,305000.0,161
SE12,2023,293936.1,293218.0,96
SE12,2024,314024.4,308000.0,121
SE12,2025,316186.3,300000.0,100
SE12,2026,392500.0,392500.0,2
SE13,1995,47288.6,45000.0,246
SE13,1996,48108.8,43000.0,313
SE13,1997,55754.6,51000.0,409
SE13,1998,69008.4,58000.0,512
SE13,1999,80069.6,67000.0,477
SE13,2000,96532.5,86000.0,481
SE13,2001,115824.6,108000.0,527
SE13,2002,150619.0,139972.5,648
SE13,2003,168654.4,161250.0,826
SE13,2004,175431.4,165400.0,632
SE13,2005,185532.3,178000.0,665
SE13,2006,196998.3,186945.0,663
SE13,2007,218666.1,207250.0,778
SE13,2008,207290.6,198000.0,251
SE13,2009,191644.3,177000.0,197
SE13,2010,201812.4,188250.0,434
SE13,2011,208570.0,195000.0,375
SE13,2012,222550.9,210000.0,518
SE13,2013,240775.7,230000.0,596
SE13,2014,286623.1,275000.0,675
SE13,2015,320646.3,315000.0,724
SE13,2016,331623.5,320000.0,752
SE13,2017,355322.8,345000.0,390
SE13,2018,372069.3,366250.0,460
SE13,2019,365485.8,345000.0,398
SE13,2020,372486.0,367750.0,332
SE13,2021,351093.1,350000.0,489
SE13,2022,379208.2,365000.0,420
SE13,2023,374160.6,360000.0,323
SE13,2024,368512.6,350000.0,381
SE13,2025,379006.2,360000.0,316
SE13,2026,442500.0,442500.0,2
SE14,1995,40710.0,39995.0,238
SE14,1996,40538.5,39747.5,312
SE14,1997,47730.4,48000.0,188
SE14,1998,51633.4,50000.0,220
SE14,1999,63321.0,59995.0,317
SE14,2000,80431.7,74000.0,383
SE14,2001,93475.0,89000.0,309
SE14,2002,116401.5,115000.0,346
SE14,2003,139546.9,135000.0,264
SE14,2004,144868.3,138747.5,286
SE14,2005,150045.6,147250.0,256
SE14,2006,166401.2,160000.0,345
SE14,2007,182960.9,174500.0,365
SE14,2008,191582.0,184500.0,132
SE14,2009,175212.8,168000.0,97
SE14,2010,184887.3,175000.0,106
SE14,2011,196996.8,198000.0,105
SE14,2012,196831.1,184000.0,148
SE14,2013,226022.1,210000.0,235
SE14,2014,266004.2,250000.0,243
SE14,2015,301226.9,284250.0,242
SE14,2016,339027.6,320500.0,196
SE14,2017,333899.7,317500.0,169
SE14,2018,343904.9,330000.0,224
SE14,2019,401902.8,405000.0,290
SE14,2020,428476.2,420000.0,235
SE14,2021,407787.5,405000.0,267
SE14,2022,422070.6,420000.0,276
SE14,2023,384342.5,347500.0,197
SE14,2024,360936.8,340000.0,220
SE14,2025,380209.2,362375.0,152
SE14,2026,414000.0,414000.0,2
SE15,1995,38765.8,38000.0,126
SE15,1996,39754.2,39000.0,141
SE15,1997,45905.4,46125.0,248
SE15,1998,65688.4,59000.0,263
SE15,1999,71268.3,65950.0,432
SE15,2000,94287.2,84972.5,370
SE15,2001,119363.1,111750.0,410
SE15,2002,141970.8,137500.0,498
SE15,2003,162299.5,158000.0,445
SE15,2004,171874.2,167000.0,575
SE15,2005,176652.2,170000.0,448
SE15,2006,195402.7,190000.0,609
SE15,2007,209235.4,202500.0,627
SE15,2008,218443.3,205000.0,292
SE15,2009,193354.8,189497.5,186
SE15,2010,210316.8,205000.0,287
SE15,2011,210188.8,204250.0,262
SE15,2012,232483.1,227000.0,319
SE15,2013,249871.7,245000.0,467
SE15,2014,304351.5,290000.0,529
SE15,2015,343705.5,326000.0,511
SE15,2016,381572.2,375000.0,490
SE15,2017,411672.5,400000.0,491
SE15,2018,407303.4,380000.0,352
SE15,2019,411117.3,395000.0,347
SE15,2020,449550.1,437000.0,423
SE15,2021,442276.5,434000.0,573
SE15,2022,442863.0,410500.0,425
SE15,2023,434352.2,410000.0,367
SE15,2024,429560.6,410000.0,426
SE15,2025,449103.6,425000.0,359
SE15,2026,359964.3,351250.0,14
SE16,1995,83293.5,72500.0,514
SE16,1996,82775.2,70000.0,591
SE16,1997,106655.8,97000.0,717
SE16,1998,129832.4,115000.0,841
SE16,1999,139498.6,132000.0,1005
SE16,2000,163215.7,150000.0,879
SE16,2001,185460.1,170000.0,902
SE16,2002,205665.4,190000.0,867
SE16,2003,210211.6,189995.0,733
SE16,2004,227286.0,209950.0,738
SE16,2005,245896.7,225000.0,707
SE16,2006,238118.3,215000.0,736
SE16,2007,291633.7,265000.0,832
SE16,2008,296433.2,250000.0,422
SE16,2009,288981.2,250000.0,351
SE16,2010,305118.6,284000.0,583
SE16,2011,310257.3,285000.0,519
SE16,2012,319295.2,300000.0,520
SE16,2013,352427.3,335000.0,939
SE16,2014,407938.9,387950.0,893
SE16,2015,429831.6,415000.0,816
SE16,2016,444735.8,425000.0,664
SE16,2017,488832.7,482125.0,676
SE16,2018,480768.5,475000.0,543
SE16,2019,439206.8,420000.0,417
SE16,2020,456959.3,440000.0,281
SE16,2021,437230.3,415000.0,523
SE16,2022,481118.4,450000.0,491
SE16,2023,477655.2,450000.0,444
SE16,2024,465076.1,435000.0,445
SE16,2025,461898.0,450000.0,368
SE16,2026,521923.1,505000.0,13
SE17,1995,42627.2,42625.0,58
SE17,1996,46304.0,45250.0,74
SE17,1997,49706.8,49950.0,107
SE17,1998,67681.7,65000.0,137
SE17,1999,78917.4,73000.0,153
SE17,2000,108504.2,109950.0,129
SE17,2001,141737.2,130000.0,153
SE17,2002,142419.0,141000.0,169
SE17,2003,155284.0,155000.0,147
SE17,2004,167268.5,165000.0,187
SE17,2005,190695.0,180000.0,175
SE17,2006,211816.4,204250.0,269
SE17,2007,248727.1,245000.0,314
SE17,2008,239711.6,225000.0,150
SE17,2009,190548.8,174950.0,85
SE17,2010,244488.5,228000.0,158
SE17,2011,257961.1,235000.0,157
SE17,2012,242744.2,241750.0,134
SE17,2013,278211.2,280000.0,279
SE17,2014,307958.1,305000.0,213
SE17,2015,373752.5,388750.0,430
SE17,2016,393151.9,410000.0,236
SE17,2017,523024.1,520000.0,815
SE17,2018,449997.2,479590.0,424
SE17,2019,599047.9,587995.0,544
SE17,2020,408015.1,385000.0,307
SE17,2021,500124.0,458000.0,228
SE17,2022,487597.3,451000.0,199
SE17,2023,444150.6,430000.0,197
SE17,2024,610914.9,625000.0,435
SE17,2025,470017.9,435000.0,177
SE17,2026,431666.7,426000.0,3
SE18,1995,51743.1,43997.5,180
SE18,1996,39361.4,30250.0,136
SE18,1997,46513.4,39125.0,240
SE18,1998,56755.1,52000.0,395
SE18,1999,71196.2,67000.0,494
SE18,2000,83776.5,68000.0,352
SE18,2001,91601.3,80000.0,337
SE18,2002,120182.2,114500.0,438
SE18,2003,156981.1,139000.0,563
SE18,2004,168739.9,146100.0,658
SE18,2005,198755.8,193000.0,763
SE18,2006,206494.7,180760.0,712
SE18,2007,219764.8,190000.0,813
SE18,2008,191384.0,170000.0,276
SE18,2009,224401.1,205000.0,201
SE18,2010,203880.6,199500.0,202
SE18,2011,192629.2,170000.0,215
SE18,2012,200774.7,190000.0,371
SE18,2013,230703.7,211500.0,444
SE18,2014,234605.5,223500.0,618
SE18,2015,286852.4,255000.0,740
SE18,2016,327256.0,304000.0,643
SE18,2017,376124.6,360000.0,649
SE18,2018,441798.0,440000.0,840
SE18,2019,429632.5,420000.0,716
SE18,2020,374381.3,350000.0,445
SE18,2021,372768.2,360000.0,593
SE18,2022,428052.8,434500.0,784
SE18,2023,370188.6,335000.0,436
SE18,2024,439029.5,427100.0,538
SE18,2025,369377.2,337500.0,316
SE18,2026,476166.7,451000.0,6
SE19,1995,41796.6,42850.0,292
SE19,1996,40678.1,40000.0,343
SE19,1997,45239.0,44000.0,440
SE19,1998,56472.3,55000.0,446
SE19,1999,66922.3,63750.0,520
SE19,2000,84252.0,80000.0,572
SE19,2001,98508.5,93500.0,507
SE19,2002,123955.6,120500.0,559
SE19,2003,142585.0,140000.0,458
SE19,2004,153776.1,148375.0,458
SE19,2005,162997.4,159000.0,415
SE19,2006,177472.4,170000.0,523
SE19,2007,202955.2,189995.0,563
SE19,2008,208228.0,197750.0,224
SE19,2009,188095.5,182500.0,167
SE19,2010,199661.1,199950.0,217
SE19,2011,196413.2,191000.0,243
SE19,2012,215319.5,207000.0,275
SE19,2013,228877.0,222500.0,421
SE19,2014,278543.1,260000.0,477
SE19,2015,318513.5,316000.0,443
SE19,2016,353804.7,337000.0,371
SE19,2017,370537.8,360000.0,322
SE19,2018,396046.6,370000.0,335
SE19,2019,371469.1,358662.0,313
SE19,2020,382744.1,372500.0,283
SE19,2021,378750.2,365000.0,498
SE19,2022,375741.4,360000.0,411
SE19,2023,364993.7,350000.0,299
SE19,2024,382173.6,375000.0,296
SE19,2025,385537.1,375000.0,307
SE19,2026,413640.4,430561.5,8
SE2,1995,32505.5,32000.0,33
SE2,1996,32240.6,34000.0,33
SE2,1997,34372.5,32500.0,41
SE2,1998,43007.9,43000.0,50
SE2,1999,45233.9,45000.0,59
SE2,2000,55291.1,55000.0,63
SE2,2001,70885.5,71995.0,61
SE2,2002,86745.6,86000.0,69
SE2,2003,132375.1,131497.5,134
SE2,2004,147189.0,153588.0,164
SE2,2005,124396.6,127500.0,64
SE2,2006,128029.1,130000.0,76
SE2,2007,139519.0,143000.0,103
SE2,2008,134634.6,135500.0,46
SE2,2009,128573.5,129000.0,17
SE2,2010,121013.1,124997.5,18
SE2,2011,112337.0,115000.0,46
SE2,2012,118307.8,116200.0,25
SE2,2013,122367.8,120000.0,43
SE2,2014,149858.1,158000.0,55
SE2,2015,240210.3,215000.0,73
SE2,2016,232062.4,242500.0,70
SE2,2017,223055.5,234000.0,53
SE2,2018,231722.2,234000.0,36
SE2,2019,230514.3,238110.5,36
SE2,2020,217183.2,230000.0,36
SE2,2021,281938.8,245000.0,109
SE2,2022,348955.8,341000.0,207
SE2,2023,302621.7,274000.0,90
SE2,2024,247647.3,250000.0,37
SE2,2025,246781.8,250000.0,33
SE2,2026,250000.0,250000.0,2
SE20,1995,38316.7,38000.0,169
SE20,1996,37743.7,36725.0,238
SE20,1997,42647.2,42000.0,326
SE20,1998,49898.4,48000.0,320
SE20,1999,60871.6,59000.0,414
SE20,2000,73297.2,69950.0,413
SE20,2001,88311.3,84875.0,494
SE20,2002,108158.0,107000.0,423
SE20,2003,130119.9,126000.0,308
SE20,2004,140040.3,137000.0,367
SE20,2005,145844.8,142250.0,302
SE20,2006,157950.9,155000.0,318
SE20,2007,174930.8,170000.0,365
SE20,2008,175391.5,180000.0,196
SE20,2009,157966.3,160000.0,107
SE20,2010,170085.8,165300.0,128
SE20,2011,165831.2,159000.0,165
SE20,2012,182090.2,166000.0,234
SE20,2013,197002.6,185000.0,242
SE20,2014,235955.4,234972.5,380
SE20,2015,272817.9,270000.0,291
SE20,2016,309312.4,313500.0,274
SE20,2017,326729.8,320000.0,244
SE20,2018,330844.4,332500.0,252
SE20,2019,348677.6,350000.0,324
SE20,2020,340950.6,332500.0,236
SE20,2021,335166.8,320000.0,294
SE20,2022,341051.2,332000.0,277
SE20,2023,323491.8,315000.0,218
SE20,2024,349442.4,340200.0,216
SE20,2025,334441.5,325000.0,160
SE20,2026,311166.7,328500.0,6
SE21,1995,48680.9,47000.0,75
SE21,1996,60117.4,59950.0,97
SE21,1997,64270.6,64000.0,137
SE21,1998,87165.5,76000.0,143
SE21,1999,101303.6,85000.0,175
SE21,2000,124916.8,121250.0,142
SE21,2001,140397.2,131500.0,144
SE21,2002,158844.7,155000.0,160
SE21,2003,175020.3,164000.0,135
SE21,2004,195259.4,194250.0,162
SE21,2005,199778.0,190500.0,132
SE21,2006,218142.5,210000.0,168
SE21,2007,233469.9,220000.0,189
SE21,2008,232708.1,224500.0,68
SE21,2009,231623.2,227500.0,58
SE21,2010,253486.8,248975.0,72
SE21,2011,259430.2,244000.0,81
SE21,2012,271244.5,250000.0,93
SE21,2013,283745.3,265000.0,116
SE21,2014,356068.5,351500.0,110
SE21,2015,371066.4,347475.0,122
SE21,2016,431225.6,388000.0,105
SE21,2017,457377.9,429250.0,90
SE21,2018,428517.9,390500.0,88
SE21,2019,435750.3,417663.0,98
SE21,2020,440910.2,426250.0,78
SE21,2021,464124.9,450000.0,125
SE21,2022,472038.8,455000.0,100
SE21,2023,450069.4,454000.0,70
SE21,2024,479643.1,450000.0,101
SE21,2025,501784.7,450000.0,79
SE21,2026,315000.0,315000.0,1
SE22,1995,47119.1,46000.0,186
SE22,1996,47519.3,48000.0,197
SE22,1997,54700.7,53250.0,294
SE22,1998,69055.1,65700.0,339
SE22,1999,85373.3,81500.0,436
SE22,2000,111835.0,112000.0,379
SE22,2001,132051.6,129997.5,352
SE22,2002,165494.6,165000.0,456
SE22,2003,181515.2,180000.0,348
SE22,2004,188915.5,186750.0,390
SE22,2005,202803.9,200500.0,382
SE22,2006,222246.0,225000.0,465
SE22,2007,256700.4,250000.0,397
SE22,2008,261323.0,250000.0,147
SE22,2009,233578.6,235000.0,184
SE22,2010,262184.8,257000.0,226
SE22,2011,261318.1,250000.0,239
SE22,2012,273556.4,272000.0,261
SE22,2013,309659.1,300000.0,314
SE22,2014,384536.0,375000.0,322
SE22,2015,413873.2,410000.0,300
SE22,2016,455129.5,440000.0,265
SE22,2017,466666.0,450000.0,288
SE22,2018,474779.5,470000.0,251
SE22,2019,463976.0,450000.0,229
SE22,2020,479727.9,461250.0,225
SE22,2021,492812.0,475000.0,335
SE22,2022,490826.2,485000.0,321
SE22,2023,482597.5,470000.0,239
SE22,2024,474374.1,450000.0,272
SE22,2025,504473.1,486250.0,238
SE22,2026,511500.0,490500.0,7
SE23,1995,43275.0,44000.0,200
SE23,1996,45179.3,45500.0,269
SE23,1997,49909.3,49500.0,345
SE23,1998,58939.9,58000.0,408
SE23,1999,69536.2,68000.0,485
SE23,2000,88572.8,84250.0,444
SE23,2001,103195.0,100000.0,419
SE23,2002,126409.5,127500.0,472
SE23,2003,145211.2,142000.0,449
SE23,2004,158294.8,155997.5,446
SE23,2005,160434.5,160000.0,372
SE23,2006,181371.5,175997.5,482
SE23,2007,209646.1,203000.0,489
SE23,2008,212535.5,204997.5,220
SE23,2009,187433.4,184000.0,143
SE23,2010,212079.7,210000.0,299
SE23,2011,208892.0,207500.0,224
SE23,2012,220245.1,215000.0,278
SE23,2013,244839.3,239950.0,374
SE23,2014,302391.0,287750.0,466
SE23,2015,326656.5,325000.0,364
SE23,2016,383533.9,375000.0,369
SE23,2017,395307.6,382500.0,287
SE23,2018,364027.8,355000.0,267
SE23,2019,364976.4,360000.0,287
SE23,2020,390395.2,380000.0,281
SE23,2021,394336.3,385000.0,395
SE23,2022,412300.8,414000.0,372
SE23,2023,395267.5,395000.0,274
SE23,2024,404120.6,382000.0,307
SE23,2025,406801.8,400000.0,246
SE23,2026,385928.6,360000.0,7
SE24,1995,59174.2,55000.0,114
SE24,1996,54769.8,55000.0,135
SE24,1997,67419.9,65500.0,235
SE24,1998,86418.9,79725.0,184
SE24,1999,100598.2,101500.0,208
SE24,2000,131334.0,131750.0,228
SE24,2001,158278.9,158500.0,183
SE24,2002,168436.5,171250.0,226
SE24,2003,184401.6,180250.0,154
SE24,2004,196033.6,194000.0,196
SE24,2005,207267.6,205000.0,181
SE24,2006,228740.2,225000.0,228
SE24,2007,254204.2,250000.0,257
SE24,2008,257279.4,249950.0,147
SE24,2009,246526.1,239250.0,90
SE24,2010,257528.7,250000.0,150
SE24,2011,282175.0,277000.0,119
SE24,2012,301042.8,282500.0,136
SE24,2013,345355.4,331500.0,146
SE24,2014,420854.6,415000.0,163
SE24,2015,431727.2,451750.0,156
SE24,2016,514900.4,500000.0,146
SE24,2017,494483.0,499950.0,133
SE24,2018,466436.5,480000.0,122
SE24,2019,457692.9,450000.0,107
SE24,2020,515585.5,499999.5,108
SE24,2021,515096.4,520000.0,182
SE24,2022,522596.9,510365.0,157
SE24,2023,501952.8,500000.0,110
SE24,2024,520407.4,517410.0,130
SE24,2025,521826.5,519000.0,136
SE24,2026,753750.0,753750.0,2
SE25,1995,34444.2,35000.0,300
SE25,1996,35624.8,35000.0,308
SE25,1997,39627.6,38750.0,410
SE25,1998,47876.9,47000.0,422
SE25,1999,55754.7,55000.0,530
SE25,2000,68599.3,66000.0,560
SE25,2001,79293.7,78974.5,554
SE25,2002,103363.9,103000.0,604
SE25,2003,120153.0,120000.0,461
SE25,2004,130271.4,130000.0,469
SE25,2005,137185.3,135850.0,352
SE25,2006,142776.1,140000.0,453
SE25,2007,159311.2,156000.0,529
SE25,2008,158412.6,160000.0,226
SE25,2009,133025.2,136000.0,117
SE25,2010,142365.9,143500.0,113
SE25,2011,142711.7,140000.0,115
SE25,2012,152329.3,155750.0,178
SE25,2013,171821.9,166000.0,235
SE25,2014,187537.7,185000.0,401
SE25,2015,212733.9,212000.0,361
SE25,2016,247263.8,250000.0,366
SE25,2017,267052.6,265000.0,326
SE25,2018,260757.9,255250.0,234
SE25,2019,259570.2,250000.0,186
SE25,2020,272633.6,273500.0,193
SE25,2021,270762.9,270000.0,295
SE25,2022,272319.0,272500.0,301
SE25,2023,281151.4,282500.0,259
SE25,2024,258634.2,260000.0,210
SE25,2025,272734.4,265215.0,186
SE25,2026,330000.0,330000.0,2
SE26,1995,47910.1,48750.0,184
SE26,1996,47580.9,47495.0,304
SE26,1997,53706.4,50750.0,387
SE26,1998,62650.5,60000.0,416
SE26,1999,72693.9,68500.0,406
SE26,2000,90943.3,86000.0,463
SE26,2001,104006.8,98000.0,429
SE26,2002,124916.6,123500.0,429
SE26,2003,147013.8,142000.0,333
SE26,2004,156865.4,151750.0,424
SE26,2005,160462.2,159997.5,354
SE26,2006,179462.0,175000.0,441
SE26,2007,200193.1,190000.0,413
SE26,2008,208941.4,205000.0,201
SE26,2009,185611.9,175000.0,100
SE26,2010,192962.1,185000.0,173
SE26,2011,206118.1,200000.0,159
SE26,2012,213051.3,218500.0,192
SE26,2013,236916.7,225000.0,300
SE26,2014,292401.0,282500.0,308
SE26,2015,312344.2,300000.0,346
SE26,2016,347801.1,345000.0,269
SE26,2017,379305.5,380000.0,275
SE26,2018,347316.8,360000.0,373
SE26,2019,364093.7,346250.0,252
SE26,2020,372207.4,375000.0,210
SE26,2021,368488.5,370000.0,350
SE26,2022,391500.8,375000.0,391
SE26,2023,379162.6,370000.0,211
SE26,2024,384394.2,369500.0,282
SE26,2025,395870.7,375000.0,221
SE26,2026,371666.7,410000.0,3
SE27,1995,42670.0,43500.0,106
SE27,1996,40974.6,40000.0,108
SE27,1997,51909.6,50000.0,163
SE27,1998,61189.9,58500.0,206
SE27,1999,71680.0,66000.0,228
SE27,2000,89755.9,84125.0,230
SE27,2001,111972.8,106012.5,212
SE27,2002,129761.0,128000.0,235
SE27,2003,146272.5,145000.0,197
SE27,2004,157742.4,154000.0,240
SE27,2005,158562.0,160000.0,212
SE27,2006,175765.2,166625.0,254
SE27,2007,209397.8,203000.0,273
SE27,2008,211502.7,205000.0,111
SE27,2009,192683.8,191000.0,79
SE27,2010,219167.4,219400.0,109
SE27,2011,207731.0,204000.0,121
SE27,2012,222136.9,225000.0,101
SE27,2013,244583.3,238725.0,212
SE27,2014,305827.1,300000.0,232
SE27,2015,338633.2,337000.0,204
SE27,2016,384129.1,371750.0,154
SE27,2017,394695.3,361500.0,170
SE27,2018,379156.2,375000.0,162
SE27,2019,390697.5,394500.0,130
SE27,2020,413854.8,407475.0,120
SE27,2021,407702.1,416000.0,177
SE27,2022,413719.5,410000.0,183
SE27,2023,390819.7,392500.0,144
SE27,2024,405745.0,381000.0,183
SE27,2025,417464.7,400000.0,123
SE27,2026,475583.3,486250.0,6
SE28,1995,29387.7,29995.0,47
SE28,1996,29581.5,27500.0,58
SE28,1997,30916.8,29995.0,61
SE28,1998,38768.5,37000.0,84
SE28,1999,52904.9,52895.0,137
SE28,2000,63343.6,58000.0,189
SE28,2001,86006.0,83000.0,263
SE28,2002,101354.5,106000.0,345
SE28,2003,159820.6,145000.0,448
SE28,2004,151508.6,144995.0,434
SE28,2005,196422.2,196975.0,470
SE28,2006,199372.8,199995.0,471
SE28,2007,168978.3,165000.0,286
SE28,2008,142118.0,140000.0,85
SE28,2009,115767.3,114500.0,26
SE28,2010,131956.9,118000.0,35
SE28,2011,134565.0,140000.0,37
SE28,2012,140956.3,131500.0,50
SE28,2013,135433.9,132000.0,95
SE28,2014,177627.8,170000.0,166
SE28,2015,208686.5,206500.0,146
SE28,2016,219465.1,216000.0,168
SE28,2017,238792.6,231250.0,134
SE28,2018,228513.9,226000.0,100
SE28,2019,224913.6,229000.0,68
SE28,2020,212878.1,210000.0,49
SE28,2021,245934.0,229000.0,81
SE28,2022,228674.4,228500.0,90
SE28,2023,279460.5,259000.0,110
SE28,2024,338699.8,335000.0,191
SE28,2025,291852.8,260000.0,113
SE28,2026,249166.7,285000.0,3
SE3,1995,77565.4,70000.0,201
SE3,1996,75790.3,70000.0,294
SE3,1997,87095.5,81500.0,350
SE3,1998,105629.8,92750.0,302
SE3,1999,123665.4,115000.0,354
SE3,2000,146609.5,135000.0,327
SE3,2001,162589.4,152500.0,358
SE3,2002,194286.5,180500.0,366
SE3,2003,202556.6,184000.0,312
SE3,2004,214596.0,195000.0,454
SE3,2005,241645.8,229622.5,372
SE3,2006,252501.6,240000.0,425
SE3,2007,291675.3,271000.0,355
SE3,2008,281136.3,267000.0,165
SE3,2009,265912.4,245000.0,196
SE3,2010,303738.3,282250.0,286
SE3,2011,297913.2,278975.0,240
SE3,2012,303003.2,280000.0,236
SE3,2013,331441.1,320000.0,373
SE3,2014,369229.0,350000.0,491
SE3,2015,423005.8,419000.0,373
